Batch_ID,RR_Retailer_Name,RR_Receipt_Date,RR_Received_Quantity,RR_Stock_as_on,RR_Stock_as_on_Date,RR_City,RR_Transit
BF2025070956,R116,24-07-2025,149,99,08-08-2025,Bangalore,2
BF2025070956,R144,24-07-2025,339,219,13-08-2025,Bangalore,2
BF2025070956,R34,25-07-2025,277,169,06-08-2025,Bangalore,2
BF2025070956,R16,30-07-2025,379,223,23-08-2025,Bangalore,2
BF2025070956,R21,27-07-2025,1219,767,09-08-2025,Bangalore,2
BF2025070956,R165,03-08-2025,342,261,18-08-2025,Bangalore,2
BF2025070956,R45,29-07-2025,982,728,09-08-2025,Bangalore,2
BF2025070961,R91,18-07-2025,1125,673,08-08-2025,Bangalore,1
BF2025070961,R55,21-07-2025,174,115,12-08-2025,Bangalore,2
BF2025070961,R30,23-07-2025,1174,587,09-08-2025,Bangalore,2
BF2025070961,R17,22-07-2025,194,137,12-08-2025,Bangalore,2
BF2025070961,R162,23-07-2025,864,622,06-08-2025,Bangalore,2
BF2025070961,R86,23-07-2025,124,72,09-08-2025,Bangalore,1
BF2025070961,R12,31-07-2025,1787,1413,16-08-2025,Bangalore,2
BF2025070961,R28,25-07-2025,455,357,05-08-2025,Bangalore,1
BF2025070961,R170,03-08-2025,867,565,15-08-2025,Bangalore,1
BF2025070964,R166,25-07-2025,1125,754,14-08-2025,Bangalore,2
BF2025070964,R163,26-07-2025,307,153,18-08-2025,Bangalore,2
BF2025070964,R30,26-07-2025,1861,1097,18-08-2025,Bangalore,1
BF2025070964,R101,30-07-2025,1881,1564,11-08-2025,Bangalore,1
BF2025070964,R196,02-08-2025,1067,805,12-08-2025,Bangalore,2
BF2025070974,R147,27-07-2025,515,419,09-08-2025,Delhi,1
BF2025070974,R153,30-07-2025,564,434,21-08-2025,Delhi,2
BF2025070974,R123,29-07-2025,425,337,10-08-2025,Delhi,1
BF2025070974,R33,30-07-2025,546,462,10-08-2025,Delhi,1
BF2025070974,R165,31-07-2025,434,287,12-08-2025,Delhi,1
BF2025070974,R13,02-08-2025,101,66,16-08-2025,Delhi,2
BF2025070974,R120,08-08-2025,6,4,23-08-2025,Delhi,1
BF2025070974,R78,04-08-2025,14,10,29-08-2025,Delhi,2
BF2025070974,R5,12-08-2025,513,273,30-08-2025,Delhi,1
BF2025070976,R159,15-08-2025,159,120,30-08-2025,Kolkata,2
BF2025070976,R170,16-08-2025,723,411,04-09-2025,Kolkata,2
BF2025070976,R23,18-08-2025,958,667,10-09-2025,Kolkata,1
BF2025070976,R41,17-08-2025,619,451,06-09-2025,Kolkata,1
BF2025070976,R176,22-08-2025,454,308,02-09-2025,Kolkata,1
BF2025070977,R62,09-08-2025,160,128,23-08-2025,Ahmedabad,2
BF2025070977,R144,10-08-2025,85,72,21-08-2025,Ahmedabad,2
BF2025070977,R126,12-08-2025,112,86,04-09-2025,Ahmedabad,1
BF2025070977,R162,12-08-2025,83,48,05-09-2025,Ahmedabad,2
BF2025070977,R194,16-08-2025,12,6,03-09-2025,Ahmedabad,1
BF2025070977,R51,13-08-2025,61,31,28-08-2025,Ahmedabad,1
BF2025070977,R15,20-08-2025,117,92,11-09-2025,Ahmedabad,1
BF2025070977,R13,23-08-2025,69,52,04-09-2025,Ahmedabad,2
BF2025070977,R145,25-08-2025,32,24,08-09-2025,Ahmedabad,2
BF2025070988,R96,26-07-2025,167,135,17-08-2025,Ahmedabad,1
BF2025070988,R147,28-07-2025,276,232,21-08-2025,Ahmedabad,2
BF2025070988,R162,28-07-2025,205,149,07-08-2025,Ahmedabad,1
BF2025070988,R132,29-07-2025,290,203,20-08-2025,Ahmedabad,1
BF2025070988,R170,31-07-2025,81,50,14-08-2025,Ahmedabad,2
BF2025070988,R194,05-08-2025,254,159,24-08-2025,Ahmedabad,1
BF2025070988,R7,01-08-2025,307,203,20-08-2025,Ahmedabad,1
BF2025070988,R53,02-08-2025,130,68,16-08-2025,Ahmedabad,1
BF2025070988,R83,04-08-2025,89,58,26-08-2025,Ahmedabad,2
BF2025070988,R88,04-08-2025,135,74,16-08-2025,Ahmedabad,1
BF2025070989,R169,23-07-2025,536,342,14-08-2025,Kolkata,1
BF2025070989,R47,24-07-2025,683,488,13-08-2025,Kolkata,1
BF2025070989,R189,26-07-2025,1371,748,11-08-2025,Kolkata,2
BF2025070989,R79,26-07-2025,612,350,08-08-2025,Kolkata,1
BF2025070989,R52,31-07-2025,226,147,23-08-2025,Kolkata,1
BF2025070989,R67,28-07-2025,46,25,22-08-2025,Kolkata,1
BF2025070989,R192,30-07-2025,607,491,12-08-2025,Kolkata,2
BF2025070990,R141,20-07-2025,445,228,03-08-2025,Kolkata,1
BF2025070990,R160,23-07-2025,333,209,17-08-2025,Kolkata,2
BF2025070990,R197,25-07-2025,787,480,14-08-2025,Kolkata,2
BF2025070990,R27,26-07-2025,74,44,05-08-2025,Kolkata,1
BF2025070990,R71,25-07-2025,317,164,12-08-2025,Kolkata,2
BF2025070990,R12,25-07-2025,472,331,12-08-2025,Kolkata,1
BF2025070990,R123,02-08-2025,811,648,14-08-2025,Kolkata,2
BF2025081016,R80,05-09-2025,424,249,22-09-2025,Delhi,2
BF2025081016,R160,05-09-2025,239,168,21-09-2025,Delhi,1
BF2025081016,R138,08-09-2025,263,212,19-09-2025,Delhi,1
BF2025081016,R142,11-09-2025,115,74,26-09-2025,Delhi,2
BF2025081016,R43,08-09-2025,444,301,28-09-2025,Delhi,1
BF2025081016,R3,15-09-2025,469,329,25-09-2025,Delhi,2
BF2025081016,R111,10-09-2025,88,68,03-10-2025,Delhi,1
BF2025081016,R137,19-09-2025,542,342,10-10-2025,Delhi,2
BF2025081031,R115,19-08-2025,411,311,12-09-2025,Bangalore,2
BF2025081031,R174,21-08-2025,271,166,07-09-2025,Bangalore,2
BF2025081031,R144,20-08-2025,204,155,10-09-2025,Bangalore,1
BF2025081031,R120,24-08-2025,60,31,15-09-2025,Bangalore,1
BF2025081031,R142,22-08-2025,5,3,08-09-2025,Bangalore,1
BF2025081031,R187,24-08-2025,88,64,15-09-2025,Bangalore,2
BF2025081032,R141,22-08-2025,23,12,01-09-2025,Ahmedabad,2
BF2025081032,R174,23-08-2025,18,14,14-09-2025,Ahmedabad,1
BF2025081032,R113,25-08-2025,24,14,17-09-2025,Ahmedabad,1
BF2025081032,R100,24-08-2025,32,25,03-09-2025,Ahmedabad,1
BF2025081032,R25,29-08-2025,27,18,19-09-2025,Ahmedabad,1
BF2025081032,R58,01-09-2025,29,23,19-09-2025,Ahmedabad,2
BF2025081032,R178,02-09-2025,3,1,27-09-2025,Ahmedabad,1
BF2025081032,R177,05-09-2025,23,16,16-09-2025,Ahmedabad,2
BF2025081032,R128,07-09-2025,19,12,17-09-2025,Ahmedabad,2
BF2025081033,R58,28-08-2025,539,444,14-09-2025,Bangalore,1
BF2025081033,R142,31-08-2025,116,88,23-09-2025,Bangalore,2
BF2025081033,R50,02-09-2025,74,53,16-09-2025,Bangalore,2
BF2025081033,R34,01-09-2025,82,56,24-09-2025,Bangalore,2
BF2025081033,R148,06-09-2025,647,400,16-09-2025,Bangalore,2
BF2025081033,R172,08-09-2025,216,175,18-09-2025,Bangalore,2
BF2025081033,R107,09-09-2025,491,297,28-09-2025,Bangalore,1
BF2025081045,R7,27-08-2025,519,268,21-09-2025,Kolkata,2
BF2025081045,R11,28-08-2025,877,593,11-09-2025,Kolkata,1
BF2025081045,R159,28-08-2025,369,196,09-09-2025,Kolkata,1
BF2025081045,R117,29-08-2025,325,204,08-09-2025,Kolkata,1
BF2025081045,R170,31-08-2025,595,425,25-09-2025,Kolkata,2
BF2025081054,R143,26-09-2025,16,11,18-10-2025,Hyderabad,2
BF2025081054,R135,28-09-2025,150,88,13-10-2025,Hyderabad,2
BF2025081054,R156,29-09-2025,121,88,13-10-2025,Hyderabad,1
BF2025081054,R183,01-10-2025,123,93,18-10-2025,Hyderabad,1
BF2025081054,R2,29-09-2025,100,61,24-10-2025,Hyderabad,1
BF2025081054,R130,30-09-2025,169,112,12-10-2025,Hyderabad,1
BF2025081054,R187,08-10-2025,164,137,23-10-2025,Hyderabad,2
BF2025081054,R99,02-10-2025,165,93,27-10-2025,Hyderabad,1
BF2025081054,R65,03-10-2025,19,9,17-10-2025,Hyderabad,1
BF2025081054,R55,05-10-2025,186,110,19-10-2025,Hyderabad,2
BF2025081060,R66,23-08-2025,155,123,15-09-2025,Chennai,1
BF2025081060,R155,25-08-2025,566,355,18-09-2025,Chennai,2
BF2025081060,R157,27-08-2025,187,133,06-09-2025,Chennai,1
BF2025081060,R102,29-08-2025,915,686,13-09-2025,Chennai,1
BF2025081060,R60,31-08-2025,5,3,13-09-2025,Chennai,1
BF2025081060,R115,29-08-2025,336,248,22-09-2025,Chennai,2
BF2025081060,R170,04-09-2025,75,54,24-09-2025,Chennai,1
BF2025081060,R160,30-08-2025,737,577,11-09-2025,Chennai,1
BF2025081060,R35,31-08-2025,1130,941,15-09-2025,Chennai,1
BF2025081061,R34,09-09-2025,317,201,27-09-2025,Mumbai,1
BF2025081061,R150,12-09-2025,310,247,26-09-2025,Mumbai,2
BF2025081061,R8,12-09-2025,401,261,03-10-2025,Mumbai,2
BF2025081061,R4,15-09-2025,261,151,29-09-2025,Mumbai,1
BF2025081061,R43,13-09-2025,33,21,08-10-2025,Mumbai,1
BF2025081061,R66,15-09-2025,426,337,03-10-2025,Mumbai,2
BF2025081061,R42,16-09-2025,187,100,11-10-2025,Mumbai,2
BF2025081064,R144,19-08-2025,877,728,11-09-2025,Chennai,2
BF2025081064,R189,19-08-2025,1324,944,12-09-2025,Chennai,1
BF2025081064,R181,23-08-2025,1184,782,07-09-2025,Chennai,2
BF2025081064,R142,22-08-2025,780,511,14-09-2025,Chennai,2
BF2025081064,R125,23-08-2025,409,327,11-09-2025,Chennai,2
BF2025081064,R161,28-08-2025,665,486,09-09-2025,Chennai,1
BF2025081065,R172,20-08-2025,355,190,02-09-2025,Bangalore,2
BF2025081065,R41,21-08-2025,234,191,31-08-2025,Bangalore,2
BF2025081065,R80,21-08-2025,7,3,02-09-2025,Bangalore,1
BF2025081065,R173,26-08-2025,194,111,16-09-2025,Bangalore,2
BF2025081065,R147,27-08-2025,416,341,17-09-2025,Bangalore,1
BF2025081065,R6,25-08-2025,86,72,06-09-2025,Bangalore,2
BF2025081065,R14,25-08-2025,34,26,13-09-2025,Bangalore,1
BF2025081066,R33,26-08-2025,108,66,05-09-2025,Bangalore,1
BF2025081066,R21,29-08-2025,202,122,16-09-2025,Bangalore,2
BF2025081066,R146,31-08-2025,75,58,14-09-2025,Bangalore,2
BF2025081066,R92,01-09-2025,398,240,13-09-2025,Bangalore,1
BF2025081066,R169,31-08-2025,463,261,19-09-2025,Bangalore,2
BF2025081066,R108,06-09-2025,94,52,29-09-2025,Bangalore,2
BF2025081066,R60,01-09-2025,209,107,21-09-2025,Bangalore,1
BF2025081066,R130,09-09-2025,215,155,28-09-2025,Bangalore,1
BF2025081066,R45,12-09-2025,269,228,23-09-2025,Bangalore,2
BF2025081075,R70,17-08-2025,189,102,02-09-2025,Ahmedabad,1
BF2025081075,R140,20-08-2025,164,130,30-08-2025,Ahmedabad,2
BF2025081075,R74,19-08-2025,54,45,09-09-2025,Ahmedabad,1
BF2025081075,R114,23-08-2025,93,79,05-09-2025,Ahmedabad,1
BF2025081075,R28,21-08-2025,125,101,31-08-2025,Ahmedabad,1
BF2025081075,R158,22-08-2025,119,71,08-09-2025,Ahmedabad,1
BF2025081075,R173,24-08-2025,1,0,08-09-2025,Ahmedabad,2
BF2025081075,R180,31-08-2025,294,181,18-09-2025,Ahmedabad,1
BF2025081075,R124,26-08-2025,170,90,14-09-2025,Ahmedabad,2
BF2025081075,R134,04-09-2025,299,229,15-09-2025,Ahmedabad,1
BF2025081078,R130,08-09-2025,196,122,23-09-2025,Chennai,2
BF2025081078,R196,08-09-2025,299,237,25-09-2025,Chennai,1
BF2025081078,R34,09-09-2025,259,205,28-09-2025,Chennai,1
BF2025081078,R165,10-09-2025,76,62,26-09-2025,Chennai,1
BF2025081078,R182,11-09-2025,158,117,29-09-2025,Chennai,1
BF2025081078,R45,18-09-2025,261,180,06-10-2025,Chennai,2
BF2025081078,R198,19-09-2025,287,158,12-10-2025,Chennai,1
BF2025081078,R153,14-09-2025,177,149,03-10-2025,Chennai,1
BF2025081082,R109,12-09-2025,56,28,29-09-2025,Mumbai,1
BF2025081082,R69,14-09-2025,812,607,06-10-2025,Mumbai,2
BF2025081082,R44,15-09-2025,1019,587,05-10-2025,Mumbai,2
BF2025081082,R97,16-09-2025,920,640,06-10-2025,Mumbai,2
BF2025081082,R166,20-09-2025,339,246,08-10-2025,Mumbai,1
BF2025081082,R4,18-09-2025,594,397,29-09-2025,Mumbai,2
BF2025081082,R104,25-09-2025,949,582,15-10-2025,Mumbai,2
BF2025081082,R162,19-09-2025,405,250,01-10-2025,Mumbai,1
BF2025081082,R136,21-09-2025,132,89,04-10-2025,Mumbai,2
BF2025081092,R177,11-08-2025,159,111,04-09-2025,Kolkata,1
BF2025081092,R12,13-08-2025,475,277,25-08-2025,Kolkata,2
BF2025081092,R169,13-08-2025,431,314,03-09-2025,Kolkata,1
BF2025081092,R68,17-08-2025,367,212,09-09-2025,Kolkata,1
BF2025081092,R160,15-08-2025,402,334,08-09-2025,Kolkata,1
BF2025081092,R4,16-08-2025,463,376,01-09-2025,Kolkata,1
BF2025081092,R101,17-08-2025,213,117,31-08-2025,Kolkata,1
BF2025081092,R142,19-08-2025,375,278,29-08-2025,Kolkata,2
BF2025081093,R156,01-09-2025,201,138,26-09-2025,Ahmedabad,2
BF2025081093,R35,02-09-2025,30,23,16-09-2025,Ahmedabad,2
BF2025081093,R103,03-09-2025,268,213,18-09-2025,Ahmedabad,2
BF2025081093,R146,04-09-2025,404,277,15-09-2025,Ahmedabad,2
BF2025081093,R111,08-09-2025,280,185,29-09-2025,Ahmedabad,1
BF2025081093,R15,10-09-2025,103,81,25-09-2025,Ahmedabad,1
BF2025081093,R138,13-09-2025,224,185,23-09-2025,Ahmedabad,2
BF2025081093,R112,15-09-2025,305,242,04-10-2025,Ahmedabad,2
BF2025081093,R20,17-09-2025,126,95,12-10-2025,Ahmedabad,2
BF2025081098,R32,09-09-2025,225,138,28-09-2025,Hyderabad,2
BF2025081098,R77,11-09-2025,202,157,05-10-2025,Hyderabad,2
BF2025081098,R108,12-09-2025,74,39,06-10-2025,Hyderabad,1
BF2025081098,R47,14-09-2025,232,150,07-10-2025,Hyderabad,1
BF2025081098,R192,17-09-2025,210,164,11-10-2025,Hyderabad,2
BF2025081098,R53,14-09-2025,230,194,02-10-2025,Hyderabad,2
BF2025081098,R11,20-09-2025,20,15,12-10-2025,Hyderabad,1
BF2025081098,R166,16-09-2025,145,75,03-10-2025,Hyderabad,2
BF2025081098,R22,25-09-2025,9,6,11-10-2025,Hyderabad,2
BF2025081098,R64,26-09-2025,134,92,10-10-2025,Hyderabad,1
BF2025081103,R147,28-08-2025,153,105,21-09-2025,Pune,1
BF2025081103,R67,31-08-2025,441,303,12-09-2025,Pune,2
BF2025081103,R122,31-08-2025,186,155,11-09-2025,Pune,2
BF2025081103,R77,31-08-2025,72,52,13-09-2025,Pune,1
BF2025081103,R140,05-09-2025,513,260,25-09-2025,Pune,1
BF2025081103,R128,07-09-2025,437,346,20-09-2025,Pune,1
BF2025081103,R11,10-09-2025,40,27,30-09-2025,Pune,2
BF2025081108,R172,26-08-2025,172,105,17-09-2025,Pune,2
BF2025081108,R183,27-08-2025,261,201,07-09-2025,Pune,2
BF2025081108,R65,28-08-2025,101,52,20-09-2025,Pune,2
BF2025081108,R90,29-08-2025,183,147,14-09-2025,Pune,2
BF2025081108,R194,29-08-2025,147,85,17-09-2025,Pune,1
BF2025081108,R143,30-08-2025,29,14,22-09-2025,Pune,1
BF2025081108,R169,06-09-2025,260,199,25-09-2025,Pune,1
BF2025081111,R78,17-08-2025,261,182,27-08-2025,Mumbai,1
BF2025081111,R180,18-08-2025,240,131,11-09-2025,Mumbai,1
BF2025081111,R1,19-08-2025,93,78,12-09-2025,Mumbai,1
BF2025081111,R83,23-08-2025,350,271,08-09-2025,Mumbai,1
BF2025081111,R74,25-08-2025,159,130,10-09-2025,Mumbai,1
BF2025081111,R134,27-08-2025,192,163,18-09-2025,Mumbai,1
BF2025081111,R16,29-08-2025,374,191,14-09-2025,Mumbai,1
BF2025081111,R194,01-09-2025,307,209,21-09-2025,Mumbai,2
BF2025081111,R58,03-09-2025,57,44,16-09-2025,Mumbai,2
BF2025081116,R87,30-08-2025,896,705,14-09-2025,Ahmedabad,2
BF2025081116,R99,30-08-2025,498,421,24-09-2025,Ahmedabad,1
BF2025081116,R50,31-08-2025,1306,872,14-09-2025,Ahmedabad,1
BF2025081116,R90,05-09-2025,107,77,23-09-2025,Ahmedabad,2
BF2025081116,R179,07-09-2025,565,452,19-09-2025,Ahmedabad,2
BF2025081120,R72,14-08-2025,599,412,27-08-2025,Bangalore,1
BF2025081120,R178,15-08-2025,136,68,27-08-2025,Bangalore,1
BF2025081120,R37,19-08-2025,747,451,07-09-2025,Bangalore,2
BF2025081120,R173,20-08-2025,217,132,12-09-2025,Bangalore,1
BF2025081120,R192,18-08-2025,106,75,03-09-2025,Bangalore,1
BF2025081120,R95,19-08-2025,483,266,06-09-2025,Bangalore,1
BF2025081121,R137,24-08-2025,98,71,18-09-2025,Hyderabad,1
BF2025081121,R119,26-08-2025,55,40,20-09-2025,Hyderabad,1
BF2025081121,R19,26-08-2025,35,24,07-09-2025,Hyderabad,1
BF2025081121,R60,27-08-2025,60,44,07-09-2025,Hyderabad,1
BF2025081121,R81,02-09-2025,6,4,18-09-2025,Hyderabad,2
BF2025081121,R75,29-08-2025,42,23,16-09-2025,Hyderabad,1
BF2025081130,R42,26-08-2025,48,24,14-09-2025,Hyderabad,2
BF2025081130,R182,26-08-2025,109,59,07-09-2025,Hyderabad,1
BF2025081130,R67,30-08-2025,13,7,22-09-2025,Hyderabad,2
BF2025081130,R122,28-08-2025,151,104,22-09-2025,Hyderabad,1
BF2025081130,R100,29-08-2025,41,27,10-09-2025,Hyderabad,1
BF2025081137,R84,20-08-2025,44,29,14-09-2025,Pune,1
BF2025081137,R175,22-08-2025,34,21,12-09-2025,Pune,2
BF2025081137,R117,22-08-2025,28,23,07-09-2025,Pune,1
BF2025081137,R47,23-08-2025,4,2,17-09-2025,Pune,1
BF2025081137,R127,25-08-2025,6,4,13-09-2025,Pune,2
BF2025091143,R17,25-09-2025,19,12,10-10-2025,Mumbai,1
BF2025091143,R1,27-09-2025,13,7,12-10-2025,Mumbai,2
BF2025091143,R147,30-09-2025,28,18,24-10-2025,Mumbai,2
BF2025091143,R7,01-10-2025,13,8,17-10-2025,Mumbai,1
BF2025091143,R130,30-09-2025,21,12,23-10-2025,Mumbai,2
BF2025091143,R103,01-10-2025,35,20,20-10-2025,Mumbai,2
BF2025091143,R97,08-10-2025,26,17,26-10-2025,Mumbai,2
BF2025091143,R79,03-10-2025,6,4,22-10-2025,Mumbai,2
BF2025091143,R136,11-10-2025,0,0,04-11-2025,Mumbai,1
BF2025091143,R175,04-10-2025,12,7,14-10-2025,Mumbai,1
BF2025091144,R73,29-09-2025,1177,898,12-10-2025,Delhi,1
BF2025091144,R94,30-09-2025,1114,923,17-10-2025,Delhi,1
BF2025091144,R157,03-10-2025,255,137,16-10-2025,Delhi,1
BF2025091144,R123,03-10-2025,1018,518,28-10-2025,Delhi,2
BF2025091144,R189,08-10-2025,1089,872,24-10-2025,Delhi,2
BF2025091160,R53,28-09-2025,36,25,14-10-2025,Hyderabad,2
BF2025091160,R133,30-09-2025,72,50,14-10-2025,Hyderabad,2
BF2025091160,R188,01-10-2025,18,15,25-10-2025,Hyderabad,1
BF2025091160,R7,03-10-2025,22,16,21-10-2025,Hyderabad,1
BF2025091160,R199,02-10-2025,87,51,23-10-2025,Hyderabad,2
BF2025091160,R185,07-10-2025,63,47,17-10-2025,Hyderabad,1
BF2025091160,R56,03-10-2025,19,12,24-10-2025,Hyderabad,1
BF2025091160,R74,05-10-2025,96,53,27-10-2025,Hyderabad,2
BF2025091160,R174,06-10-2025,2,1,31-10-2025,Hyderabad,2
BF2025091167,R192,20-09-2025,103,65,04-10-2025,Kolkata,1
BF2025091167,R33,22-09-2025,220,114,04-10-2025,Kolkata,1
BF2025091167,R171,22-09-2025,186,120,03-10-2025,Kolkata,1
BF2025091167,R141,27-09-2025,223,125,12-10-2025,Kolkata,2
BF2025091167,R62,25-09-2025,76,55,05-10-2025,Kolkata,2
BF2025091171,R158,18-10-2025,129,98,30-10-2025,Pune,1
BF2025091171,R126,20-10-2025,152,116,05-11-2025,Pune,2
BF2025091171,R147,21-10-2025,88,53,02-11-2025,Pune,2
BF2025091171,R76,22-10-2025,285,238,14-11-2025,Pune,2
BF2025091171,R96,26-10-2025,113,59,16-11-2025,Pune,1
BF2025091174,R108,07-10-2025,125,73,28-10-2025,Ahmedabad,2
BF2025091174,R127,09-10-2025,111,64,31-10-2025,Ahmedabad,2
BF2025091174,R139,09-10-2025,1699,1394,22-10-2025,Ahmedabad,2
BF2025091174,R92,09-10-2025,229,189,27-10-2025,Ahmedabad,1
BF2025091174,R9,15-10-2025,864,488,30-10-2025,Ahmedabad,2
BF2025091183,R60,27-09-2025,102,66,11-10-2025,Pune,1
BF2025091183,R88,29-09-2025,51,29,20-10-2025,Pune,2
BF2025091183,R184,01-10-2025,19,15,22-10-2025,Pune,1
BF2025091183,R172,04-10-2025,68,38,21-10-2025,Pune,2
BF2025091183,R36,05-10-2025,99,74,23-10-2025,Pune,1
BF2025091183,R117,03-10-2025,45,32,26-10-2025,Pune,2
BF2025091184,R148,21-09-2025,18,9,13-10-2025,Bangalore,1
BF2025091184,R161,22-09-2025,6,4,07-10-2025,Bangalore,1
BF2025091184,R26,23-09-2025,0,0,08-10-2025,Bangalore,1
BF2025091184,R110,25-09-2025,14,11,11-10-2025,Bangalore,2
BF2025091184,R20,25-09-2025,19,10,20-10-2025,Bangalore,1
BF2025091184,R178,27-09-2025,17,12,11-10-2025,Bangalore,2
BF2025091184,R199,28-09-2025,8,5,13-10-2025,Bangalore,2
BF2025091184,R72,06-10-2025,14,11,29-10-2025,Bangalore,2
BF2025091184,R85,29-09-2025,12,9,19-10-2025,Bangalore,1
BF2025091184,R37,01-10-2025,23,16,12-10-2025,Bangalore,2
BF2025091202,R110,27-09-2025,168,137,08-10-2025,Delhi,1
BF2025091202,R188,28-09-2025,222,156,17-10-2025,Delhi,1
BF2025091202,R153,29-09-2025,14,8,17-10-2025,Delhi,1
BF2025091202,R63,03-10-2025,0,0,27-10-2025,Delhi,1
BF2025091202,R21,06-10-2025,215,162,20-10-2025,Delhi,2
BF2025091202,R167,07-10-2025,201,155,17-10-2025,Delhi,1
BF2025091202,R129,09-10-2025,160,92,01-11-2025,Delhi,1
BF2025091205,R34,04-10-2025,422,277,16-10-2025,Hyderabad,1
BF2025091205,R147,06-10-2025,701,589,31-10-2025,Hyderabad,2
BF2025091205,R27,08-10-2025,652,436,21-10-2025,Hyderabad,1
BF2025091205,R173,11-10-2025,578,414,25-10-2025,Hyderabad,2
BF2025091205,R96,12-10-2025,537,448,26-10-2025,Hyderabad,1
BF2025091205,R131,15-10-2025,658,520,03-11-2025,Hyderabad,2
BF2025091205,R88,11-10-2025,272,156,25-10-2025,Hyderabad,2
BF2025091207,R63,26-09-2025,9,6,07-10-2025,Bangalore,1
BF2025091207,R21,29-09-2025,291,154,11-10-2025,Bangalore,2
BF2025091207,R41,28-09-2025,130,85,17-10-2025,Bangalore,1
BF2025091207,R113,30-09-2025,115,83,17-10-2025,Bangalore,2
BF2025091207,R88,01-10-2025,526,354,19-10-2025,Bangalore,2
BF2025091213,R86,27-09-2025,404,275,09-10-2025,Ahmedabad,2
BF2025091213,R11,29-09-2025,467,291,16-10-2025,Ahmedabad,2
BF2025091213,R73,29-09-2025,251,148,10-10-2025,Ahmedabad,2
BF2025091213,R106,02-10-2025,655,533,14-10-2025,Ahmedabad,1
BF2025091213,R38,01-10-2025,492,337,24-10-2025,Ahmedabad,2
BF2025091213,R173,06-10-2025,646,353,21-10-2025,Ahmedabad,1
BF2025091213,R129,08-10-2025,151,95,23-10-2025,Ahmedabad,1
BF2025091215,R106,22-09-2025,61,48,08-10-2025,Delhi,2
BF2025091215,R74,22-09-2025,316,206,15-10-2025,Delhi,1
BF2025091215,R171,23-09-2025,217,139,07-10-2025,Delhi,1
BF2025091215,R60,28-09-2025,153,95,19-10-2025,Delhi,2
BF2025091215,R131,30-09-2025,17,12,23-10-2025,Delhi,2
BF2025091215,R196,01-10-2025,47,30,22-10-2025,Delhi,1
BF2025091215,R52,03-10-2025,275,208,21-10-2025,Delhi,1
BF2025091215,R99,29-09-2025,122,85,17-10-2025,Delhi,2
BF2025091215,R199,30-09-2025,339,193,25-10-2025,Delhi,2
BF2025091215,R7,09-10-2025,84,64,30-10-2025,Delhi,1
BF2025091222,R67,10-10-2025,230,173,23-10-2025,Kolkata,2
BF2025091222,R80,10-10-2025,53,42,27-10-2025,Kolkata,1
BF2025091222,R187,14-10-2025,6,3,06-11-2025,Kolkata,2
BF2025091222,R48,16-10-2025,100,59,30-10-2025,Kolkata,2
BF2025091222,R34,17-10-2025,167,115,28-10-2025,Kolkata,1
BF2025091222,R132,19-10-2025,164,121,10-11-2025,Kolkata,1
BF2025091222,R62,22-10-2025,153,125,08-11-2025,Kolkata,2
BF2025091222,R5,23-10-2025,146,81,13-11-2025,Kolkata,1
BF2025091230,R45,04-10-2025,126,96,25-10-2025,Delhi,2
BF2025091230,R49,05-10-2025,455,238,30-10-2025,Delhi,1
BF2025091230,R56,06-10-2025,488,313,17-10-2025,Delhi,2
BF2025091230,R119,09-10-2025,213,117,25-10-2025,Delhi,1
BF2025091230,R24,11-10-2025,228,188,28-10-2025,Delhi,1
BF2025091230,R84,08-10-2025,28,19,25-10-2025,Delhi,1
BF2025091230,R142,16-10-2025,256,187,27-10-2025,Delhi,2
BF2025091230,R104,17-10-2025,334,272,01-11-2025,Delhi,1
BF2025091230,R117,12-10-2025,354,275,24-10-2025,Delhi,2
BF2025091230,R72,21-10-2025,371,242,07-11-2025,Delhi,1
BF2025091231,R189,11-10-2025,397,223,31-10-2025,Hyderabad,2
BF2025091231,R53,12-10-2025,7,4,26-10-2025,Hyderabad,1
BF2025091231,R143,13-10-2025,84,58,29-10-2025,Hyderabad,2
BF2025091231,R17,14-10-2025,281,226,30-10-2025,Hyderabad,2
BF2025091231,R140,15-10-2025,293,183,02-11-2025,Hyderabad,2
BF2025091231,R71,15-10-2025,308,207,29-10-2025,Hyderabad,1
BF2025091231,R135,17-10-2025,272,167,03-11-2025,Hyderabad,2
BF2025091231,R61,18-10-2025,257,156,07-11-2025,Hyderabad,2
BF2025091231,R92,18-10-2025,299,251,30-10-2025,Hyderabad,1
BF2025091231,R119,20-10-2025,132,88,31-10-2025,Hyderabad,2
BF2025091238,R20,03-10-2025,3,1,19-10-2025,Bangalore,2
BF2025091238,R141,03-10-2025,244,133,21-10-2025,Bangalore,1
BF2025091238,R198,04-10-2025,206,161,15-10-2025,Bangalore,1
BF2025091238,R171,05-10-2025,122,68,19-10-2025,Bangalore,1
BF2025091238,R128,06-10-2025,166,125,23-10-2025,Bangalore,1
BF2025091240,R10,15-10-2025,744,568,25-10-2025,Chennai,1
BF2025091240,R146,18-10-2025,486,284,02-11-2025,Chennai,2
BF2025091240,R179,17-10-2025,626,354,05-11-2025,Chennai,1
BF2025091240,R197,22-10-2025,306,224,03-11-2025,Chennai,2
BF2025091240,R8,19-10-2025,648,380,10-11-2025,Chennai,1
