Batch_ID,FD_Product_Category,FD_Dealer_Name,FD_Dispatch_Quantity,FD_Unit,FD_Factory_Dispatch_Date,FD_City,FD_Transit
BF2025121580,Flour,Dealer12,1558,packages,12/12/2025,Ahmedabad,10
BF2025121581,Flour,Dealer22,3192,packages,12/12/2025,Hyderabad,3
BF2025121581,Flour,Dealer2,1893,packages,15-12-2025,Ahmedabad,6
BF2025121581,Flour,Dealer19,5257,packages,18-12-2025,Pune,9
BF2025121581,Flour,Dealer11,4825,packages,15-12-2025,Pune,6
BF2025121582,Flour,Dealer30,6283,packages,31-12-2025,Kolkata,3
BF2025121582,Flour,Dealer19,6013,packages,2/1/2026,Chennai,5
BF2025121582,Flour,Dealer22,2929,packages,6/1/2026,Bangalore,9
BF2025121582,Flour,Dealer2,3373,packages,9/1/2026,Ahmedabad,12
BF2025121583,Flour,Dealer8,6183,packages,12/12/2025,Kolkata,4
BF2025121583,Flour,Dealer28,4794,packages,14-12-2025,Mumbai,6
BF2025121583,Flour,Dealer13,244,packages,18-12-2025,Chennai,10
BF2025121583,Flour,Dealer25,4554,packages,15-12-2025,Mumbai,7
BF2025121583,Flour,Dealer19,788,packages,16-12-2025,Pune,8
BF2025121583,Flour,Dealer30,808,packages,22-12-2025,Bangalore,14
BF2025121584,Flour,Dealer30,6181,packages,23-12-2025,Pune,4
BF2025121584,Flour,Dealer22,6697,packages,24-12-2025,Hyderabad,5
BF2025121584,Flour,Dealer18,3382,packages,29-12-2025,Bangalore,10
BF2025121584,Flour,Dealer21,639,packages,1/1/2026,Pune,13
BF2025121584,Flour,Dealer9,817,packages,4/1/2026,Bangalore,16
BF2025121585,Flour,Dealer22,663,packages,28-12-2025,Chennai,4
BF2025121585,Flour,Dealer19,2057,packages,29-12-2025,Chennai,5
BF2025121585,Flour,Dealer10,2263,packages,3/1/2026,Ahmedabad,10
BF2025121585,Flour,Dealer3,2689,packages,6/1/2026,Kolkata,13
BF2025121585,Flour,Dealer27,2147,packages,5/1/2026,Kolkata,12
BF2025121586,Chips,Dealer2,1362,packages,10/12/2025,Ahmedabad,4
BF2025121586,Chips,Dealer21,753,packages,13-12-2025,Chennai,7
BF2025121586,Chips,Dealer13,2343,packages,16-12-2025,Ahmedabad,10
BF2025121586,Chips,Dealer27,167,packages,16-12-2025,Bangalore,10
BF2025121586,Chips,Dealer6,475,packages,22-12-2025,Chennai,16
BF2025121586,Chips,Dealer24,2234,packages,15-12-2025,Mumbai,9
BF2025121586,Chips,Dealer17,729,packages,28-12-2025,Chennai,22
BF2025121587,Chips,Dealer8,1687,packages,8/12/2025,Ahmedabad,2
BF2025121587,Chips,Dealer6,2319,packages,9/12/2025,Hyderabad,3
BF2025121587,Chips,Dealer23,2177,packages,12/12/2025,Mumbai,6
BF2025121587,Chips,Dealer25,1875,packages,17-12-2025,Hyderabad,11
BF2025121587,Chips,Dealer19,479,packages,12/12/2025,Chennai,6
BF2025121587,Chips,Dealer22,1999,packages,13-12-2025,Mumbai,7
BF2025121587,Chips,Dealer7,644,packages,14-12-2025,Ahmedabad,8
BF2025121588,Chips,Dealer2,980,packages,4/12/2025,Pune,2
BF2025121588,Chips,Dealer11,1173,packages,5/12/2025,Ahmedabad,3
BF2025121588,Chips,Dealer15,1955,packages,8/12/2025,Ahmedabad,6
BF2025121588,Chips,Dealer27,1548,packages,10/12/2025,Pune,8
BF2025121588,Chips,Dealer28,1609,packages,12/12/2025,Delhi,10
BF2025121588,Chips,Dealer13,1106,packages,9/12/2025,Pune,7
BF2025121588,Chips,Dealer26,1201,packages,10/12/2025,Kolkata,8
BF2025121589,Chips,Dealer13,1733,packages,22-12-2025,Delhi,4
BF2025121589,Chips,Dealer15,2134,packages,24-12-2025,Hyderabad,6
BF2025121589,Chips,Dealer16,2309,packages,26-12-2025,Ahmedabad,8
BF2025121589,Chips,Dealer17,955,packages,25-12-2025,Chennai,7
BF2025121590,Chips,Dealer10,723,packages,9/12/2025,Delhi,3
BF2025121590,Chips,Dealer19,1373,packages,11/12/2025,Delhi,5
BF2025121590,Chips,Dealer27,611,packages,15-12-2025,Kolkata,9
BF2025121590,Chips,Dealer14,452,packages,18-12-2025,Pune,12
BF2025121590,Chips,Dealer16,705,packages,21-12-2025,Mumbai,15
BF2025121590,Chips,Dealer9,351,packages,24-12-2025,Hyderabad,18
BF2025121590,Chips,Dealer23,877,packages,15-12-2025,Mumbai,9
BF2025121591,Chips,Dealer11,5783,packages,14-12-2025,Kolkata,3
BF2025121591,Chips,Dealer24,5097,packages,16-12-2025,Kolkata,5
BF2025121591,Chips,Dealer14,3518,packages,18-12-2025,Pune,7
BF2025121591,Chips,Dealer16,2229,packages,23-12-2025,Hyderabad,12
BF2025121592,Chips,Dealer22,2201,packages,9/12/2025,Chennai,4
BF2025121592,Chips,Dealer14,1382,packages,10/12/2025,Chennai,5
BF2025121592,Chips,Dealer25,2521,packages,13-12-2025,Kolkata,8
BF2025121592,Chips,Dealer28,1414,packages,15-12-2025,Pune,10
BF2025121593,Beverage,Dealer25,389,packages,22-12-2025,Chennai,2
BF2025121593,Beverage,Dealer16,6896,packages,23-12-2025,Delhi,3
BF2025121593,Beverage,Dealer11,2238,packages,24-12-2025,Bangalore,4
BF2025121593,Beverage,Dealer17,5578,packages,31-12-2025,Hyderabad,11
BF2025121593,Beverage,Dealer14,2574,packages,26-12-2025,Bangalore,6
BF2025121594,Beverage,Dealer15,2306,packages,23-12-2025,Chennai,2
BF2025121594,Beverage,Dealer2,2719,packages,24-12-2025,Bangalore,3
BF2025121594,Beverage,Dealer11,2991,packages,29-12-2025,Delhi,8
BF2025121594,Beverage,Dealer3,2033,packages,29-12-2025,Mumbai,8
BF2025121594,Beverage,Dealer28,1282,packages,31-12-2025,Mumbai,10
BF2025121594,Beverage,Dealer26,1706,packages,7/1/2026,Kolkata,17
BF2025121595,Beverage,Dealer23,1207,packages,28-12-2025,Ahmedabad,2
BF2025121595,Beverage,Dealer30,960,packages,29-12-2025,Chennai,3
BF2025121595,Beverage,Dealer17,1527,packages,3/1/2026,Hyderabad,8
BF2025121595,Beverage,Dealer21,999,packages,6/1/2026,Bangalore,11
BF2025121595,Beverage,Dealer13,1501,packages,5/1/2026,Ahmedabad,10
BF2025121596,Beverage,Dealer14,1541,packages,29-12-2025,Delhi,3
BF2025121596,Beverage,Dealer17,998,packages,1/1/2026,Chennai,6
BF2025121596,Beverage,Dealer4,4965,packages,31-12-2025,Pune,5
BF2025121596,Beverage,Dealer19,1454,packages,4/1/2026,Delhi,9
BF2025121596,Beverage,Dealer28,4650,packages,6/1/2026,Chennai,11
BF2025121597,Beverage,Dealer28,1407,packages,10/12/2025,Bangalore,2
BF2025121597,Beverage,Dealer24,1143,packages,11/12/2025,Pune,3
BF2025121597,Beverage,Dealer4,3465,packages,12/12/2025,Hyderabad,4
BF2025121597,Beverage,Dealer17,2518,packages,16-12-2025,Chennai,8
BF2025121597,Beverage,Dealer12,1308,packages,14-12-2025,Chennai,6
BF2025121597,Beverage,Dealer9,3688,packages,15-12-2025,Delhi,7
BF2025121598,Beverage,Dealer16,1085,packages,7/12/2025,Kolkata,4
BF2025121598,Beverage,Dealer7,1568,packages,10/12/2025,Delhi,7
BF2025121598,Beverage,Dealer11,2855,packages,9/12/2025,Chennai,6
BF2025121598,Beverage,Dealer22,1919,packages,10/12/2025,Hyderabad,7
BF2025121598,Beverage,Dealer10,1335,packages,11/12/2025,Kolkata,8
BF2025121598,Beverage,Dealer20,1555,packages,12/12/2025,Kolkata,9
BF2025121598,Beverage,Dealer1,1497,packages,25-12-2025,Hyderabad,22
BF2025121599,Oil,Dealer10,1050,packages,22-12-2025,Delhi,4
BF2025121599,Oil,Dealer21,800,packages,25-12-2025,Bangalore,7
BF2025121599,Oil,Dealer7,1333,packages,26-12-2025,Ahmedabad,8
BF2025121599,Oil,Dealer30,822,packages,31-12-2025,Chennai,13
BF2025121599,Oil,Dealer15,322,packages,30-12-2025,Chennai,12
BF2025121599,Oil,Dealer13,880,packages,27-12-2025,Kolkata,9
BF2025121599,Oil,Dealer2,1299,packages,28-12-2025,Chennai,10
BF2025121600,Oil,Dealer28,368,packages,14-12-2025,Pune,2
BF2025121600,Oil,Dealer18,4109,packages,15-12-2025,Chennai,3
BF2025121600,Oil,Dealer10,6520,packages,20-12-2025,Kolkata,8
BF2025121600,Oil,Dealer13,8476,packages,20-12-2025,Pune,8
BF2025121601,Oil,Dealer26,306,packages,11/12/2025,Chennai,4
BF2025121601,Oil,Dealer29,338,packages,12/12/2025,Pune,5
BF2025121601,Oil,Dealer22,3027,packages,17-12-2025,Mumbai,10
BF2025121601,Oil,Dealer16,898,packages,17-12-2025,Kolkata,10
BF2025121601,Oil,Dealer10,3201,packages,15-12-2025,Kolkata,8
BF2025121601,Oil,Dealer19,2654,packages,21-12-2025,Delhi,14
BF2025121602,Oil,Dealer17,1557,packages,15-12-2025,Delhi,3
BF2025121602,Oil,Dealer9,1474,packages,18-12-2025,Hyderabad,6
BF2025121602,Oil,Dealer12,13,packages,17-12-2025,Mumbai,5
BF2025121602,Oil,Dealer27,3230,packages,24-12-2025,Pune,12
BF2025121602,Oil,Dealer11,2305,packages,27-12-2025,Bangalore,15
BF2025121603,Oil,Dealer3,184,packages,29-12-2025,Ahmedabad,4
BF2025121603,Oil,Dealer2,2748,packages,31-12-2025,Hyderabad,6
BF2025121603,Oil,Dealer13,250,packages,31-12-2025,Mumbai,6
BF2025121603,Oil,Dealer24,3608,packages,7/1/2026,Kolkata,13
BF2025121603,Oil,Dealer25,3711,packages,2/1/2026,Bangalore,8
BF2025121603,Oil,Dealer14,1233,packages,8/1/2026,Mumbai,14
BF2025121603,Oil,Dealer27,2462,packages,4/1/2026,Kolkata,10
BF2025121604,Oil,Dealer21,1722,packages,31-12-2025,Delhi,4
BF2025121604,Oil,Dealer16,434,packages,1/1/2026,Chennai,5
BF2025121604,Oil,Dealer18,1628,packages,4/1/2026,Bangalore,8
BF2025121604,Oil,Dealer28,1789,packages,9/1/2026,Bangalore,13
BF2025121604,Oil,Dealer10,847,packages,4/1/2026,Ahmedabad,8
BF2025121604,Oil,Dealer11,110,packages,5/1/2026,Mumbai,9
BF2025121604,Oil,Dealer29,349,packages,18-01-2026,Pune,22
BF2025121605,Oil,Dealer25,662,packages,24-12-2025,Hyderabad,2
BF2025121605,Oil,Dealer6,1779,packages,25-12-2025,Chennai,3
BF2025121605,Oil,Dealer20,2674,packages,30-12-2025,Chennai,8
BF2025121605,Oil,Dealer17,1724,packages,27-12-2025,Ahmedabad,5
BF2025121605,Oil,Dealer12,2022,packages,28-12-2025,Bangalore,6
BF2025121605,Oil,Dealer1,2269,packages,3/1/2026,Hyderabad,12
BF2025121605,Oil,Dealer29,1171,packages,5/1/2026,Bangalore,14
BF2025121606,Oil,Dealer6,1876,packages,10/12/2025,Pune,2
BF2025121606,Oil,Dealer19,1503,packages,11/12/2025,Mumbai,3
BF2025121606,Oil,Dealer30,633,packages,14-12-2025,Delhi,6
BF2025121606,Oil,Dealer26,1641,packages,13-12-2025,Hyderabad,5
BF2025121607,Soap,Dealer4,23,packages,15-12-2025,Pune,2
BF2025121607,Soap,Dealer28,5771,packages,17-12-2025,Chennai,4
BF2025121607,Soap,Dealer15,937,packages,21-12-2025,Delhi,8
BF2025121607,Soap,Dealer13,3605,packages,21-12-2025,Mumbai,8
BF2025121607,Soap,Dealer18,986,packages,19-12-2025,Bangalore,6
BF2025121608,Soap,Dealer2,445,packages,11/12/2025,Chennai,2
BF2025121608,Soap,Dealer8,120,packages,14-12-2025,Bangalore,5
BF2025121608,Soap,Dealer27,1985,packages,15-12-2025,Pune,6
BF2025121608,Soap,Dealer23,1277,packages,20-12-2025,Chennai,11
BF2025121608,Soap,Dealer25,1577,packages,19-12-2025,Kolkata,10
BF2025121609,Soap,Dealer9,791,packages,19-12-2025,Kolkata,2
BF2025121609,Soap,Dealer7,3741,packages,22-12-2025,Bangalore,5
BF2025121609,Soap,Dealer20,3875,packages,21-12-2025,Bangalore,4
BF2025121609,Soap,Dealer19,3772,packages,28-12-2025,Kolkata,11
BF2025121609,Soap,Dealer27,98,packages,31-12-2025,Chennai,14
BF2025121609,Soap,Dealer30,1149,packages,24-12-2025,Pune,7
BF2025121610,Soap,Dealer26,3507,packages,28-12-2025,Delhi,2
BF2025121610,Soap,Dealer1,1910,packages,29-12-2025,Ahmedabad,3
BF2025121610,Soap,Dealer11,1852,packages,1/1/2026,Delhi,6
BF2025121610,Soap,Dealer2,395,packages,31-12-2025,Pune,5
BF2025121610,Soap,Dealer25,2185,packages,9/1/2026,Pune,14
BF2025121610,Soap,Dealer9,3126,packages,7/1/2026,Bangalore,12
BF2025121611,Soap,Dealer9,1005,packages,4/12/2025,Bangalore,2
BF2025121611,Soap,Dealer16,671,packages,6/12/2025,Kolkata,4
BF2025121611,Soap,Dealer19,1168,packages,10/12/2025,Bangalore,8
BF2025121611,Soap,Dealer23,8791,packages,13-12-2025,Kolkata,11
BF2025121611,Soap,Dealer8,7990,packages,12/12/2025,Ahmedabad,10
BF2025121611,Soap,Dealer28,92,packages,9/12/2025,Ahmedabad,7
BF2025121612,Soap,Dealer25,4151,packages,24-12-2025,Mumbai,3
BF2025121612,Soap,Dealer9,1941,packages,25-12-2025,Pune,4
BF2025121612,Soap,Dealer20,961,packages,30-12-2025,Mumbai,9
BF2025121612,Soap,Dealer13,1660,packages,2/1/2026,Pune,12
BF2025121612,Soap,Dealer27,254,packages,28-12-2025,Kolkata,7
BF2025121612,Soap,Dealer26,1281,packages,8/1/2026,Chennai,18
BF2025121613,Beverage,Dealer12,1780,packages,5/12/2025,Mumbai,2
BF2025121613,Beverage,Dealer27,3145,packages,7/12/2025,Pune,4
BF2025121613,Beverage,Dealer28,2083,packages,7/12/2025,Kolkata,4
BF2025121613,Beverage,Dealer5,15,packages,14-12-2025,Hyderabad,11
BF2025121613,Beverage,Dealer26,719,packages,13-12-2025,Ahmedabad,10
BF2025121614,Beverage,Dealer5,3945,packages,29-12-2025,Ahmedabad,4
BF2025121614,Beverage,Dealer23,3894,packages,31-12-2025,Delhi,6
BF2025121614,Beverage,Dealer14,903,packages,2/1/2026,Mumbai,8
BF2025121614,Beverage,Dealer28,3083,packages,1/1/2026,Hyderabad,7
BF2025121614,Beverage,Dealer18,1779,packages,2/1/2026,Ahmedabad,8
BF2025121614,Beverage,Dealer10,1667,packages,8/1/2026,Bangalore,14
BF2025121615,Beverage,Dealer20,4336,packages,5/12/2025,Hyderabad,2
BF2025121615,Beverage,Dealer27,1262,packages,6/12/2025,Kolkata,3
BF2025121615,Beverage,Dealer29,1199,packages,7/12/2025,Hyderabad,4
BF2025121615,Beverage,Dealer17,3578,packages,8/12/2025,Delhi,5
BF2025121615,Beverage,Dealer8,5607,packages,17-12-2025,Ahmedabad,14
BF2025121616,Beverage,Dealer10,661,packages,24-12-2025,Ahmedabad,3
BF2025121616,Beverage,Dealer23,4854,packages,25-12-2025,Ahmedabad,4
BF2025121616,Beverage,Dealer28,4721,packages,28-12-2025,Pune,7
BF2025121616,Beverage,Dealer1,6549,packages,30-12-2025,Pune,9
BF2025121616,Beverage,Dealer3,2386,packages,5/1/2026,Kolkata,15
BF2025121617,Beverage,Dealer18,3415,packages,26-12-2025,Pune,4
BF2025121617,Beverage,Dealer3,5611,packages,28-12-2025,Ahmedabad,6
BF2025121617,Beverage,Dealer20,1382,packages,28-12-2025,Kolkata,6
BF2025121617,Beverage,Dealer10,2283,packages,4/1/2026,Mumbai,13
BF2025121617,Beverage,Dealer12,4626,packages,30-12-2025,Pune,8
BF2025121617,Beverage,Dealer13,185,packages,5/1/2026,Mumbai,14
BF2025121617,Beverage,Dealer11,1189,packages,13-01-2026,Ahmedabad,22
BF2025121618,Beverage,Dealer14,2342,packages,8/12/2025,Ahmedabad,4
BF2025121618,Beverage,Dealer20,3521,packages,9/12/2025,Kolkata,5
BF2025121618,Beverage,Dealer21,797,packages,14-12-2025,Mumbai,10
BF2025121618,Beverage,Dealer9,513,packages,14-12-2025,Hyderabad,10
BF2025121618,Beverage,Dealer7,3379,packages,20-12-2025,Ahmedabad,16
BF2025121618,Beverage,Dealer2,3258,packages,13-12-2025,Chennai,9
BF2025121619,Beverage,Dealer8,1979,packages,29-12-2025,Hyderabad,2
BF2025121619,Beverage,Dealer10,1218,packages,31-12-2025,Delhi,4
BF2025121619,Beverage,Dealer25,3659,packages,4/1/2026,Mumbai,8
BF2025121619,Beverage,Dealer3,3367,packages,7/1/2026,Delhi,11
BF2025121619,Beverage,Dealer4,1540,packages,10/1/2026,Mumbai,14
BF2025121619,Beverage,Dealer2,3425,packages,3/1/2026,Ahmedabad,7
BF2025121619,Beverage,Dealer9,405,packages,16-01-2026,Hyderabad,20
BF2025121620,Beverage,Dealer9,6796,packages,31-12-2025,Hyderabad,4
BF2025121620,Beverage,Dealer19,199,packages,2/1/2026,Chennai,6
BF2025121620,Beverage,Dealer22,4094,packages,4/1/2026,Chennai,8
BF2025121620,Beverage,Dealer3,772,packages,3/1/2026,Bangalore,7
BF2025121620,Beverage,Dealer20,5376,packages,4/1/2026,Ahmedabad,8
BF2025121621,Shampoo,Dealer7,4427,packages,3/12/2025,Bangalore,2
BF2025121621,Shampoo,Dealer4,99,packages,4/12/2025,Pune,3
BF2025121621,Shampoo,Dealer17,3743,packages,5/12/2025,Bangalore,4
BF2025121621,Shampoo,Dealer11,1983,packages,6/12/2025,Ahmedabad,5
BF2025121621,Shampoo,Dealer12,2835,packages,11/12/2025,Kolkata,10
BF2025121621,Shampoo,Dealer19,1164,packages,8/12/2025,Delhi,7
BF2025121621,Shampoo,Dealer13,2494,packages,9/12/2025,Mumbai,8
BF2025121622,Shampoo,Dealer24,167,packages,14-12-2025,Delhi,3
BF2025121622,Shampoo,Dealer14,3139,packages,15-12-2025,Hyderabad,4
BF2025121622,Shampoo,Dealer10,2479,packages,20-12-2025,Bangalore,9
BF2025121622,Shampoo,Dealer25,648,packages,17-12-2025,Ahmedabad,6
BF2025121623,Shampoo,Dealer24,1865,packages,7/12/2025,Ahmedabad,4
BF2025121623,Shampoo,Dealer9,2399,packages,10/12/2025,Chennai,7
BF2025121623,Shampoo,Dealer19,483,packages,11/12/2025,Kolkata,8
BF2025121623,Shampoo,Dealer23,2797,packages,16-12-2025,Hyderabad,13
BF2025121623,Shampoo,Dealer16,372,packages,15-12-2025,Ahmedabad,12
BF2025121624,Shampoo,Dealer17,3569,packages,28-12-2025,Hyderabad,2
BF2025121624,Shampoo,Dealer29,2432,packages,29-12-2025,Delhi,3
BF2025121624,Shampoo,Dealer27,2651,packages,1/1/2026,Pune,6
BF2025121624,Shampoo,Dealer15,3481,packages,3/1/2026,Ahmedabad,8
BF2025121624,Shampoo,Dealer18,1766,packages,5/1/2026,Mumbai,10
BF2025121624,Shampoo,Dealer23,244,packages,12/1/2026,Hyderabad,17
BF2025121625,Shampoo,Dealer23,3033,packages,5/12/2025,Kolkata,2
BF2025121625,Shampoo,Dealer13,8216,packages,6/12/2025,Pune,3
BF2025121625,Shampoo,Dealer1,6369,packages,9/12/2025,Mumbai,6
BF2025121625,Shampoo,Dealer25,568,packages,8/12/2025,Mumbai,5
BF2025121625,Shampoo,Dealer21,1739,packages,13-12-2025,Kolkata,10
BF2025121626,Chocolate,Dealer15,412,packages,16-12-2025,Hyderabad,2
BF2025121626,Chocolate,Dealer12,576,packages,17-12-2025,Kolkata,3
BF2025121626,Chocolate,Dealer5,1656,packages,20-12-2025,Delhi,6
BF2025121626,Chocolate,Dealer16,3672,packages,25-12-2025,Ahmedabad,11
BF2025121626,Chocolate,Dealer25,2718,packages,20-12-2025,Pune,6
BF2025121626,Chocolate,Dealer1,1733,packages,31-12-2025,Bangalore,17
BF2025121626,Chocolate,Dealer30,1624,packages,22-12-2025,Mumbai,8
BF2025121627,Chocolate,Dealer30,3751,packages,23-12-2025,Mumbai,2
BF2025121627,Chocolate,Dealer24,1937,packages,25-12-2025,Bangalore,4
BF2025121627,Chocolate,Dealer14,635,packages,27-12-2025,Bangalore,6
BF2025121627,Chocolate,Dealer15,1536,packages,29-12-2025,Delhi,8
BF2025121627,Chocolate,Dealer13,1089,packages,31-12-2025,Kolkata,10
BF2025121627,Chocolate,Dealer5,317,packages,28-12-2025,Bangalore,7
BF2025121627,Chocolate,Dealer6,2829,packages,4/1/2026,Ahmedabad,14
BF2025121628,Chocolate,Dealer21,2328,packages,14-12-2025,Delhi,3
BF2025121628,Chocolate,Dealer2,1465,packages,16-12-2025,Mumbai,5
BF2025121628,Chocolate,Dealer22,3405,packages,16-12-2025,Bangalore,5
BF2025121628,Chocolate,Dealer7,1200,packages,17-12-2025,Ahmedabad,6
BF2025121628,Chocolate,Dealer14,2983,packages,18-12-2025,Mumbai,7
BF2025121629,Chocolate,Dealer5,3386,packages,25-12-2025,Pune,3
BF2025121629,Chocolate,Dealer26,2954,packages,27-12-2025,Chennai,5
BF2025121629,Chocolate,Dealer25,1592,packages,31-12-2025,Delhi,9
BF2025121629,Chocolate,Dealer22,1806,packages,31-12-2025,Delhi,9
BF2025121629,Chocolate,Dealer2,4024,packages,6/1/2026,Mumbai,15
BF2025121630,Chocolate,Dealer19,5355,packages,3/12/2025,Pune,2
BF2025121630,Chocolate,Dealer9,2835,packages,5/12/2025,Ahmedabad,4
BF2025121630,Chocolate,Dealer8,2460,packages,5/12/2025,Delhi,4
BF2025121630,Chocolate,Dealer11,415,packages,6/12/2025,Chennai,5
BF2025121630,Chocolate,Dealer28,3115,packages,11/12/2025,Ahmedabad,10
BF2025121630,Chocolate,Dealer23,68,packages,18-12-2025,Kolkata,17
BF2025121630,Chocolate,Dealer6,3137,packages,15-12-2025,Hyderabad,14
BF2025121631,Chocolate,Dealer27,713,packages,27-12-2025,Hyderabad,3
BF2025121631,Chocolate,Dealer12,2627,packages,28-12-2025,Kolkata,4
BF2025121631,Chocolate,Dealer5,5922,packages,2/1/2026,Ahmedabad,9
BF2025121631,Chocolate,Dealer14,2074,packages,2/1/2026,Bangalore,9
BF2025121631,Chocolate,Dealer4,2179,packages,31-12-2025,Delhi,7
BF2025121631,Chocolate,Dealer11,2968,packages,1/1/2026,Hyderabad,8
BF2025121632,Chips,Dealer21,2925,packages,15-12-2025,Ahmedabad,3
BF2025121632,Chips,Dealer6,824,packages,18-12-2025,Ahmedabad,6
BF2025121632,Chips,Dealer11,1440,packages,21-12-2025,Hyderabad,9
BF2025121632,Chips,Dealer18,117,packages,18-12-2025,Chennai,6
BF2025121632,Chips,Dealer13,2167,packages,23-12-2025,Bangalore,11
BF2025121632,Chips,Dealer20,1119,packages,30-12-2025,Hyderabad,18
BF2025121632,Chips,Dealer5,1156,packages,21-12-2025,Mumbai,9
BF2025121633,Chips,Dealer15,3902,packages,30-12-2025,Kolkata,4
BF2025121633,Chips,Dealer26,3626,packages,2/1/2026,Delhi,7
BF2025121633,Chips,Dealer7,1501,packages,1/1/2026,Chennai,6
BF2025121633,Chips,Dealer9,2903,packages,5/1/2026,Kolkata,10
BF2025121633,Chips,Dealer25,3005,packages,3/1/2026,Kolkata,8
BF2025121634,Chips,Dealer22,5207,packages,6/12/2025,Pune,3
BF2025121634,Chips,Dealer13,2792,packages,9/12/2025,Mumbai,6
BF2025121634,Chips,Dealer3,2169,packages,8/12/2025,Mumbai,5
BF2025121634,Chips,Dealer11,978,packages,12/12/2025,Mumbai,9
BF2025121634,Chips,Dealer5,913,packages,10/12/2025,Ahmedabad,7
BF2025121634,Chips,Dealer23,5479,packages,11/12/2025,Bangalore,8
BF2025121635,Chips,Dealer25,3956,packages,18-12-2025,Mumbai,3
BF2025121635,Chips,Dealer27,2959,packages,19-12-2025,Kolkata,4
BF2025121635,Chips,Dealer18,1106,packages,24-12-2025,Mumbai,9
BF2025121635,Chips,Dealer20,3452,packages,24-12-2025,Chennai,9
BF2025121636,Toothpaste,Dealer24,129,packages,18-12-2025,Pune,2
BF2025121636,Toothpaste,Dealer1,3633,packages,21-12-2025,Mumbai,5
BF2025121636,Toothpaste,Dealer17,5689,packages,22-12-2025,Pune,6
BF2025121636,Toothpaste,Dealer28,4289,packages,21-12-2025,Chennai,5
BF2025121637,Toothpaste,Dealer23,4748,packages,10/12/2025,Kolkata,2
BF2025121637,Toothpaste,Dealer27,635,packages,13-12-2025,Pune,5
BF2025121637,Toothpaste,Dealer1,4082,packages,16-12-2025,Delhi,8
BF2025121637,Toothpaste,Dealer11,272,packages,13-12-2025,Chennai,5
BF2025121637,Toothpaste,Dealer2,2130,packages,14-12-2025,Mumbai,6
BF2025121637,Toothpaste,Dealer18,5367,packages,20-12-2025,Kolkata,12
BF2025121638,Toothpaste,Dealer14,2669,packages,15-12-2025,Mumbai,2
BF2025121638,Toothpaste,Dealer1,2571,packages,16-12-2025,Hyderabad,3
BF2025121638,Toothpaste,Dealer5,2646,packages,21-12-2025,Chennai,8
BF2025121638,Toothpaste,Dealer21,2813,packages,21-12-2025,Delhi,8
BF2025121638,Toothpaste,Dealer3,2423,packages,19-12-2025,Ahmedabad,6
BF2025121638,Toothpaste,Dealer6,2266,packages,25-12-2025,Bangalore,12
BF2025121639,Toothpaste,Dealer20,4749,packages,8/12/2025,Hyderabad,3
BF2025121639,Toothpaste,Dealer3,818,packages,10/12/2025,Mumbai,5
BF2025121639,Toothpaste,Dealer28,1347,packages,12/12/2025,Kolkata,7
BF2025121639,Toothpaste,Dealer6,435,packages,14-12-2025,Ahmedabad,9
BF2025121639,Toothpaste,Dealer13,4644,packages,20-12-2025,Mumbai,15
BF2025121639,Toothpaste,Dealer1,4103,packages,13-12-2025,Pune,8
BF2025121640,Soap,Dealer19,2236,packages,3/12/2025,Kolkata,2
BF2025121640,Soap,Dealer20,1373,packages,4/12/2025,Hyderabad,3
BF2025121640,Soap,Dealer12,1816,packages,5/12/2025,Delhi,4
BF2025121640,Soap,Dealer2,700,packages,6/12/2025,Chennai,5
BF2025121640,Soap,Dealer10,242,packages,7/12/2025,Ahmedabad,6
BF2025121640,Soap,Dealer8,652,packages,8/12/2025,Bangalore,7
BF2025121641,Soap,Dealer13,2326,packages,4/12/2025,Pune,2
BF2025121641,Soap,Dealer9,1973,packages,7/12/2025,Hyderabad,5
BF2025121641,Soap,Dealer4,2828,packages,10/12/2025,Chennai,8
BF2025121641,Soap,Dealer6,3236,packages,13-12-2025,Chennai,11
BF2025121641,Soap,Dealer14,1260,packages,12/12/2025,Pune,10
BF2025121641,Soap,Dealer28,872,packages,19-12-2025,Chennai,17
BF2025121641,Soap,Dealer7,1888,packages,16-12-2025,Bangalore,14
BF2025121642,Soap,Dealer27,2661,packages,23-12-2025,Kolkata,3
BF2025121642,Soap,Dealer5,2829,packages,26-12-2025,Chennai,6
BF2025121642,Soap,Dealer22,4650,packages,25-12-2025,Hyderabad,5
BF2025121642,Soap,Dealer21,626,packages,1/1/2026,Kolkata,12
BF2025121642,Soap,Dealer16,862,packages,27-12-2025,Ahmedabad,7
BF2025121642,Soap,Dealer17,2172,packages,2/1/2026,Delhi,13
BF2025121643,Soap,Dealer8,995,packages,22-12-2025,Hyderabad,4
BF2025121643,Soap,Dealer14,1945,packages,24-12-2025,Ahmedabad,6
BF2025121643,Soap,Dealer18,5175,packages,28-12-2025,Pune,10
BF2025121643,Soap,Dealer3,701,packages,25-12-2025,Delhi,7
BF2025121643,Soap,Dealer26,1176,packages,3/1/2026,Pune,16
BF2025121644,Soap,Dealer28,5078,packages,9/12/2025,Kolkata,2
BF2025121644,Soap,Dealer15,200,packages,12/12/2025,Bangalore,5
BF2025121644,Soap,Dealer16,973,packages,13-12-2025,Ahmedabad,6
BF2025121644,Soap,Dealer3,2218,packages,12/12/2025,Hyderabad,5
