Batch_ID,DR_Product_Category,DR_Dealer_Name,DR_Received_Quantity,DR_Receipt_Date,DR_City,DR_Transit
BF2025101406,Biscuit,Dealer11,2114,10-10-2025,Ahmedabad,1
BF2025101406,Biscuit,Dealer20,1744,11-10-2025,Delhi,2
BF2025101406,Biscuit,Dealer12,318,12-10-2025,Pune,1
BF2025101406,Biscuit,Dealer13,755,10-10-2025,Ahmedabad,2
BF2025101406,Biscuit,Dealer23,1741,18-10-2025,Mumbai,3
BF2025101407,Biscuit,Dealer15,2045,15-10-2025,Bangalore,2
BF2025101407,Biscuit,Dealer24,604,18-10-2025,Ahmedabad,3
BF2025101407,Biscuit,Dealer9,1730,20-10-2025,Chennai,1
BF2025101407,Biscuit,Dealer26,1761,20-10-2025,Hyderabad,1
BF2025101407,Biscuit,Dealer29,2335,28-10-2025,Bangalore,3
BF2025101407,Biscuit,Dealer17,1566,19-10-2025,Chennai,1
BF2025101407,Biscuit,Dealer14,1587,28-10-2025,Kolkata,3
BF2025101408,Biscuit,Dealer25,4212,18-10-2025,Mumbai,2
BF2025101408,Biscuit,Dealer4,3055,22-10-2025,Mumbai,3
BF2025101408,Biscuit,Dealer6,307,23-10-2025,Kolkata,1
BF2025101408,Biscuit,Dealer12,1897,26-10-2025,Chennai,1
BF2025101408,Biscuit,Dealer5,1269,23-10-2025,Hyderabad,3
BF2025101408,Biscuit,Dealer30,3198,24-10-2025,Pune,3
BF2025101408,Biscuit,Dealer2,614,24-10-2025,Mumbai,2
BF2025101409,Biscuit,Dealer25,1442,28-10-2025,Chennai,2
BF2025101409,Biscuit,Dealer18,1763,30-10-2025,Hyderabad,3
BF2025101409,Biscuit,Dealer16,594,02-11-2025,Delhi,3
BF2025101409,Biscuit,Dealer7,3578,03-11-2025,Delhi,2
BF2025101409,Biscuit,Dealer2,3245,01-11-2025,Delhi,2
BF2025101410,Biscuit,Dealer25,1050,31-10-2025,Mumbai,3
BF2025101410,Biscuit,Dealer18,1576,01-11-2025,Chennai,2
BF2025101410,Biscuit,Dealer16,1333,04-11-2025,Delhi,1
BF2025101410,Biscuit,Dealer9,4998,01-11-2025,Delhi,1
BF2025101410,Biscuit,Dealer28,5621,12-11-2025,Chennai,3
BF2025101410,Biscuit,Dealer17,1666,05-11-2025,Ahmedabad,3
BF2025101411,Toothpaste,Dealer17,3136,25-10-2025,Ahmedabad,1
BF2025101411,Toothpaste,Dealer14,3301,30-10-2025,Ahmedabad,3
BF2025101411,Toothpaste,Dealer11,3905,31-10-2025,Mumbai,1
BF2025101411,Toothpaste,Dealer1,2115,31-10-2025,Bangalore,1
BF2025101411,Toothpaste,Dealer26,4027,31-10-2025,Mumbai,3
BF2025101411,Toothpaste,Dealer8,3101,30-10-2025,Bangalore,1
BF2025101411,Toothpaste,Dealer19,267,01-11-2025,Bangalore,2
BF2025101412,Toothpaste,Dealer7,339,25-10-2025,Bangalore,1
BF2025101412,Toothpaste,Dealer12,1618,30-10-2025,Pune,3
BF2025101412,Toothpaste,Dealer8,1722,02-11-2025,Chennai,3
BF2025101412,Toothpaste,Dealer17,4198,02-11-2025,Hyderabad,3
BF2025101412,Toothpaste,Dealer23,689,03-11-2025,Hyderabad,2
BF2025101412,Toothpaste,Dealer3,4745,05-11-2025,Delhi,2
BF2025101413,Toothpaste,Dealer7,2832,15-10-2025,Bangalore,3
BF2025101413,Toothpaste,Dealer30,6193,14-10-2025,Bangalore,1
BF2025101413,Toothpaste,Dealer19,3450,17-10-2025,Mumbai,1
BF2025101413,Toothpaste,Dealer4,35,18-10-2025,Mumbai,3
BF2025101413,Toothpaste,Dealer14,3901,17-10-2025,Bangalore,1
BF2025101413,Toothpaste,Dealer18,2362,18-10-2025,Ahmedabad,1
BF2025101414,Toothpaste,Dealer9,383,28-10-2025,Mumbai,3
BF2025101414,Toothpaste,Dealer20,3174,29-10-2025,Delhi,3
BF2025101414,Toothpaste,Dealer7,353,02-11-2025,Chennai,2
BF2025101414,Toothpaste,Dealer12,1738,02-11-2025,Ahmedabad,2
BF2025101414,Toothpaste,Dealer30,235,05-11-2025,Chennai,3
BF2025101414,Toothpaste,Dealer19,1808,11-11-2025,Bangalore,2
BF2025101414,Toothpaste,Dealer5,2122,14-11-2025,Mumbai,2
BF2025101415,Toothpaste,Dealer3,249,09-10-2025,Kolkata,1
BF2025101415,Toothpaste,Dealer11,1239,12-10-2025,Delhi,2
BF2025101415,Toothpaste,Dealer23,3009,13-10-2025,Delhi,1
BF2025101415,Toothpaste,Dealer16,2599,16-10-2025,Hyderabad,2
BF2025101416,Toothpaste,Dealer10,5212,31-10-2025,Bangalore,3
BF2025101416,Toothpaste,Dealer14,2143,01-11-2025,Ahmedabad,3
BF2025101416,Toothpaste,Dealer6,1572,31-10-2025,Ahmedabad,1
BF2025101416,Toothpaste,Dealer1,2442,03-11-2025,Bangalore,3
BF2025101416,Toothpaste,Dealer28,4448,04-11-2025,Bangalore,3
BF2025101416,Toothpaste,Dealer4,1064,09-11-2025,Kolkata,2
BF2025101417,Toothpaste,Dealer30,5382,31-10-2025,Pune,3
BF2025101417,Toothpaste,Dealer26,1674,30-10-2025,Mumbai,1
BF2025101417,Toothpaste,Dealer20,4425,01-11-2025,Ahmedabad,2
BF2025101417,Toothpaste,Dealer11,4655,07-11-2025,Hyderabad,1
BF2025101418,Toothpaste,Dealer13,297,15-10-2025,Delhi,2
BF2025101418,Toothpaste,Dealer7,2500,16-10-2025,Mumbai,1
BF2025101418,Toothpaste,Dealer11,2918,20-10-2025,Hyderabad,3
BF2025101418,Toothpaste,Dealer5,2926,21-10-2025,Mumbai,2
BF2025101419,Soap,Dealer17,3101,14-10-2025,Pune,3
BF2025101419,Soap,Dealer2,1973,14-10-2025,Hyderabad,2
BF2025101419,Soap,Dealer20,3560,19-10-2025,Mumbai,2
BF2025101419,Soap,Dealer11,1252,19-10-2025,Kolkata,2
BF2025101419,Soap,Dealer14,454,26-10-2025,Hyderabad,3
BF2025101419,Soap,Dealer9,814,27-10-2025,Mumbai,1
BF2025101419,Soap,Dealer22,735,26-10-2025,Mumbai,3
BF2025101420,Soap,Dealer24,2396,30-10-2025,Mumbai,2
BF2025101420,Soap,Dealer16,604,02-11-2025,Bangalore,2
BF2025101420,Soap,Dealer18,2729,01-11-2025,Bangalore,2
BF2025101420,Soap,Dealer6,2014,09-11-2025,Mumbai,3
BF2025101420,Soap,Dealer19,578,08-11-2025,Mumbai,3
BF2025101420,Soap,Dealer2,2768,10-11-2025,Pune,3
BF2025101421,Soap,Dealer7,4705,14-10-2025,Delhi,3
BF2025101421,Soap,Dealer27,2691,14-10-2025,Hyderabad,1
BF2025101421,Soap,Dealer17,3916,16-10-2025,Pune,3
BF2025101421,Soap,Dealer12,1286,17-10-2025,Delhi,3
BF2025101422,Soap,Dealer4,334,03-11-2025,Kolkata,2
BF2025101422,Soap,Dealer15,399,05-11-2025,Kolkata,1
BF2025101422,Soap,Dealer10,6976,07-11-2025,Hyderabad,2
BF2025101422,Soap,Dealer29,5000,13-11-2025,Bangalore,3
BF2025101423,Soap,Dealer23,1343,08-10-2025,Hyderabad,3
BF2025101423,Soap,Dealer18,5742,09-10-2025,Mumbai,1
BF2025101423,Soap,Dealer5,895,12-10-2025,Bangalore,3
BF2025101423,Soap,Dealer15,4756,14-10-2025,Mumbai,3
BF2025101424,Soap,Dealer7,5828,12-10-2025,Kolkata,3
BF2025101424,Soap,Dealer26,7941,14-10-2025,Delhi,2
BF2025101424,Soap,Dealer5,875,13-10-2025,Bangalore,2
BF2025101424,Soap,Dealer24,548,14-10-2025,Bangalore,2
BF2025101424,Soap,Dealer4,2799,23-10-2025,Pune,2
BF2025101424,Soap,Dealer18,1222,27-10-2025,Delhi,3
BF2025101425,Oil,Dealer29,678,21-10-2025,Delhi,2
BF2025101425,Oil,Dealer24,1526,24-10-2025,Chennai,3
BF2025101425,Oil,Dealer30,3238,26-10-2025,Delhi,3
BF2025101425,Oil,Dealer9,2446,23-10-2025,Kolkata,1
BF2025101425,Oil,Dealer13,3880,30-10-2025,Pune,3
BF2025101426,Oil,Dealer16,1351,08-10-2025,Kolkata,2
BF2025101426,Oil,Dealer13,289,09-10-2025,Bangalore,1
BF2025101426,Oil,Dealer1,1454,09-10-2025,Ahmedabad,1
BF2025101426,Oil,Dealer10,1367,15-10-2025,Delhi,3
BF2025101426,Oil,Dealer25,967,12-10-2025,Pune,2
BF2025101426,Oil,Dealer5,1100,19-10-2025,Hyderabad,3
BF2025101426,Oil,Dealer20,722,14-10-2025,Bangalore,2
BF2025101427,Oil,Dealer1,4042,12-10-2025,Ahmedabad,1
BF2025101427,Oil,Dealer8,5100,15-10-2025,Bangalore,3
BF2025101427,Oil,Dealer27,2140,16-10-2025,Delhi,1
BF2025101427,Oil,Dealer7,422,20-10-2025,Bangalore,3
BF2025101428,Oil,Dealer14,1059,23-10-2025,Kolkata,2
BF2025101428,Oil,Dealer12,1961,27-10-2025,Chennai,3
BF2025101428,Oil,Dealer10,2392,30-10-2025,Hyderabad,3
BF2025101428,Oil,Dealer29,1433,31-10-2025,Delhi,1
BF2025101428,Oil,Dealer3,501,28-10-2025,Mumbai,3
BF2025101429,Oil,Dealer26,4105,15-10-2025,Kolkata,1
BF2025101429,Oil,Dealer30,2929,19-10-2025,Pune,2
BF2025101429,Oil,Dealer17,4385,19-10-2025,Pune,1
BF2025101429,Oil,Dealer19,2831,23-10-2025,Delhi,3
BF2025101429,Oil,Dealer7,3512,27-10-2025,Chennai,1
BF2025101430,Oil,Dealer29,2391,08-10-2025,Delhi,1
BF2025101430,Oil,Dealer15,2759,12-10-2025,Mumbai,2
BF2025101430,Oil,Dealer25,2652,14-10-2025,Chennai,1
BF2025101430,Oil,Dealer21,324,15-10-2025,Chennai,2
BF2025101430,Oil,Dealer8,369,17-10-2025,Ahmedabad,2
BF2025101430,Oil,Dealer3,1954,25-10-2025,Pune,3
BF2025101431,Oil,Dealer1,1418,27-10-2025,Kolkata,2
BF2025101431,Oil,Dealer27,18,28-10-2025,Hyderabad,2
BF2025101431,Oil,Dealer16,1649,30-10-2025,Kolkata,1
BF2025101431,Oil,Dealer21,2713,04-11-2025,Kolkata,1
BF2025101431,Oil,Dealer30,2664,09-11-2025,Kolkata,3
BF2025101431,Oil,Dealer28,1672,02-11-2025,Mumbai,3
BF2025111432,Biscuit,Dealer18,2656,07-11-2025,Bangalore,2
BF2025111432,Biscuit,Dealer30,1043,10-11-2025,Delhi,2
BF2025111432,Biscuit,Dealer1,1778,10-11-2025,Hyderabad,3
BF2025111432,Biscuit,Dealer26,2396,16-11-2025,Hyderabad,2
BF2025111432,Biscuit,Dealer11,1608,16-11-2025,Mumbai,3
BF2025111433,Biscuit,Dealer27,4842,13-11-2025,Hyderabad,2
BF2025111433,Biscuit,Dealer28,3991,14-11-2025,Mumbai,2
BF2025111433,Biscuit,Dealer7,2287,16-11-2025,Kolkata,3
BF2025111433,Biscuit,Dealer23,627,19-11-2025,Bangalore,2
BF2025111433,Biscuit,Dealer2,2694,21-11-2025,Mumbai,2
BF2025111434,Biscuit,Dealer28,1984,30-11-2025,Mumbai,3
BF2025111434,Biscuit,Dealer26,1752,30-11-2025,Chennai,1
BF2025111434,Biscuit,Dealer30,2985,04-12-2025,Delhi,3
BF2025111434,Biscuit,Dealer14,4648,01-12-2025,Chennai,1
BF2025111434,Biscuit,Dealer8,1652,07-12-2025,Delhi,2
BF2025111435,Biscuit,Dealer28,1780,03-12-2025,Ahmedabad,3
BF2025111435,Biscuit,Dealer23,355,02-12-2025,Chennai,1
BF2025111435,Biscuit,Dealer16,1709,05-12-2025,Bangalore,1
BF2025111435,Biscuit,Dealer27,1213,10-12-2025,Ahmedabad,1
BF2025111435,Biscuit,Dealer17,387,14-12-2025,Hyderabad,2
BF2025111435,Biscuit,Dealer15,1476,08-12-2025,Mumbai,3
BF2025111435,Biscuit,Dealer2,200,07-12-2025,Delhi,1
BF2025111436,Chocolate,Dealer24,2600,18-11-2025,Kolkata,2
BF2025111436,Chocolate,Dealer11,633,18-11-2025,Chennai,1
BF2025111436,Chocolate,Dealer19,255,19-11-2025,Kolkata,1
BF2025111436,Chocolate,Dealer14,1767,28-11-2025,Hyderabad,3
BF2025111436,Chocolate,Dealer8,2780,01-12-2025,Bangalore,3
BF2025111436,Chocolate,Dealer25,695,04-12-2025,Pune,3
BF2025111436,Chocolate,Dealer16,2879,23-11-2025,Chennai,1
BF2025111437,Chocolate,Dealer17,2980,20-11-2025,Pune,2
BF2025111437,Chocolate,Dealer26,1258,22-11-2025,Mumbai,3
BF2025111437,Chocolate,Dealer1,4021,26-11-2025,Delhi,2
BF2025111437,Chocolate,Dealer8,3021,25-11-2025,Mumbai,1
BF2025111438,Chocolate,Dealer1,2295,06-11-2025,Delhi,1
BF2025111438,Chocolate,Dealer18,4307,09-11-2025,Bangalore,3
BF2025111438,Chocolate,Dealer3,277,12-11-2025,Ahmedabad,1
BF2025111438,Chocolate,Dealer15,2809,11-11-2025,Chennai,3
BF2025111438,Chocolate,Dealer2,2084,19-11-2025,Delhi,2
BF2025111438,Chocolate,Dealer5,1973,12-11-2025,Bangalore,2
BF2025111439,Chocolate,Dealer21,901,12-11-2025,Pune,3
BF2025111439,Chocolate,Dealer10,864,14-11-2025,Kolkata,3
BF2025111439,Chocolate,Dealer22,1289,12-11-2025,Mumbai,1
BF2025111439,Chocolate,Dealer16,440,13-11-2025,Bangalore,1
BF2025111439,Chocolate,Dealer9,1736,14-11-2025,Chennai,1
BF2025111440,Chocolate,Dealer8,1887,15-11-2025,Delhi,2
BF2025111440,Chocolate,Dealer11,1256,19-11-2025,Chennai,3
BF2025111440,Chocolate,Dealer12,195,22-11-2025,Hyderabad,3
BF2025111440,Chocolate,Dealer24,1955,20-11-2025,Ahmedabad,1
BF2025111441,Chocolate,Dealer22,3268,29-11-2025,Ahmedabad,3
BF2025111441,Chocolate,Dealer3,2972,30-11-2025,Ahmedabad,1
BF2025111441,Chocolate,Dealer16,3348,02-12-2025,Kolkata,2
BF2025111441,Chocolate,Dealer13,2508,04-12-2025,Ahmedabad,2
BF2025111441,Chocolate,Dealer26,3171,06-12-2025,Mumbai,2
BF2025111442,Chocolate,Dealer17,567,30-11-2025,Delhi,2
BF2025111442,Chocolate,Dealer16,934,30-11-2025,Bangalore,1
BF2025111442,Chocolate,Dealer15,2354,05-12-2025,Ahmedabad,1
BF2025111442,Chocolate,Dealer22,2337,03-12-2025,Pune,2
BF2025111442,Chocolate,Dealer3,2515,07-12-2025,Hyderabad,1
BF2025111443,Chocolate,Dealer19,2184,30-11-2025,Chennai,3
BF2025111443,Chocolate,Dealer9,4044,01-12-2025,Mumbai,2
BF2025111443,Chocolate,Dealer11,3518,05-12-2025,Pune,2
BF2025111443,Chocolate,Dealer24,367,04-12-2025,Kolkata,1
BF2025111444,Flour,Dealer24,4266,10-11-2025,Hyderabad,2
BF2025111444,Flour,Dealer22,1864,10-11-2025,Kolkata,1
BF2025111444,Flour,Dealer2,2597,16-11-2025,Delhi,2
BF2025111444,Flour,Dealer8,1710,14-11-2025,Hyderabad,3
BF2025111444,Flour,Dealer21,1776,17-11-2025,Bangalore,1
BF2025111444,Flour,Dealer26,1033,26-11-2025,Chennai,3
BF2025111445,Flour,Dealer19,1897,24-11-2025,Pune,2
BF2025111445,Flour,Dealer6,846,24-11-2025,Pune,1
BF2025111445,Flour,Dealer15,3171,29-11-2025,Ahmedabad,1
BF2025111445,Flour,Dealer3,766,03-12-2025,Mumbai,2
BF2025111445,Flour,Dealer22,1056,03-12-2025,Chennai,3
BF2025111446,Flour,Dealer18,816,06-11-2025,Kolkata,1
BF2025111446,Flour,Dealer22,1471,08-11-2025,Ahmedabad,1
BF2025111446,Flour,Dealer9,1629,12-11-2025,Delhi,1
BF2025111446,Flour,Dealer6,1713,15-11-2025,Delhi,1
BF2025111446,Flour,Dealer2,1527,11-11-2025,Pune,2
BF2025111446,Flour,Dealer29,605,22-11-2025,Pune,2
BF2025111446,Flour,Dealer12,2124,20-11-2025,Delhi,3
BF2025111447,Flour,Dealer30,6757,13-11-2025,Bangalore,1
BF2025111447,Flour,Dealer9,2772,15-11-2025,Mumbai,1
BF2025111447,Flour,Dealer1,6788,21-11-2025,Ahmedabad,3
BF2025111447,Flour,Dealer25,607,21-11-2025,Ahmedabad,3
BF2025111448,Flour,Dealer29,3979,20-11-2025,Kolkata,1
BF2025111448,Flour,Dealer9,4115,22-11-2025,Bangalore,1
BF2025111448,Flour,Dealer4,2304,23-11-2025,Kolkata,2
BF2025111448,Flour,Dealer1,1707,23-11-2025,Bangalore,1
BF2025111449,Chips,Dealer27,3454,16-11-2025,Chennai,3
BF2025111449,Chips,Dealer16,2957,16-11-2025,Hyderabad,2
BF2025111449,Chips,Dealer2,723,19-11-2025,Pune,2
BF2025111449,Chips,Dealer23,98,23-11-2025,Bangalore,1
BF2025111449,Chips,Dealer9,739,27-11-2025,Bangalore,2
BF2025111449,Chips,Dealer19,2914,20-11-2025,Pune,2
BF2025111450,Chips,Dealer8,1258,28-11-2025,Pune,1
BF2025111450,Chips,Dealer5,920,30-11-2025,Chennai,1
BF2025111450,Chips,Dealer10,997,05-12-2025,Mumbai,2
BF2025111450,Chips,Dealer27,784,06-12-2025,Ahmedabad,3
BF2025111450,Chips,Dealer13,1449,11-12-2025,Delhi,2
BF2025111450,Chips,Dealer22,976,08-12-2025,Kolkata,1
BF2025111450,Chips,Dealer14,1317,16-12-2025,Delhi,1
BF2025111451,Chips,Dealer15,1528,01-12-2025,Mumbai,3
BF2025111451,Chips,Dealer1,1116,03-12-2025,Hyderabad,3
BF2025111451,Chips,Dealer10,97,06-12-2025,Kolkata,2
BF2025111451,Chips,Dealer17,839,05-12-2025,Mumbai,1
BF2025111451,Chips,Dealer4,1260,11-12-2025,Mumbai,1
BF2025111451,Chips,Dealer26,473,06-12-2025,Ahmedabad,3
BF2025111452,Chips,Dealer20,1734,13-11-2025,Ahmedabad,2
BF2025111452,Chips,Dealer3,1704,15-11-2025,Pune,2
BF2025111452,Chips,Dealer27,5346,19-11-2025,Hyderabad,2
BF2025111452,Chips,Dealer16,1907,15-11-2025,Kolkata,1
BF2025111452,Chips,Dealer2,5134,18-11-2025,Hyderabad,3
BF2025111452,Chips,Dealer1,1088,18-11-2025,Delhi,2
BF2025111453,Chips,Dealer4,1086,10-11-2025,Kolkata,3
BF2025111453,Chips,Dealer3,659,09-11-2025,Ahmedabad,1
BF2025111453,Chips,Dealer27,5877,12-11-2025,Chennai,3
BF2025111453,Chips,Dealer11,9137,19-11-2025,Kolkata,3
BF2025111453,Chips,Dealer9,268,22-11-2025,Chennai,3
BF2025111454,Beverage,Dealer26,791,25-11-2025,Ahmedabad,2
BF2025111454,Beverage,Dealer2,462,27-11-2025,Chennai,1
BF2025111454,Beverage,Dealer12,4140,30-11-2025,Hyderabad,1
BF2025111454,Beverage,Dealer28,1624,28-11-2025,Bangalore,2
BF2025111455,Beverage,Dealer11,1514,17-11-2025,Bangalore,1
BF2025111455,Beverage,Dealer25,3554,20-11-2025,Delhi,1
BF2025111455,Beverage,Dealer14,1153,22-11-2025,Mumbai,2
BF2025111455,Beverage,Dealer4,2820,28-11-2025,Bangalore,3
BF2025111455,Beverage,Dealer27,2106,27-11-2025,Hyderabad,3
BF2025111456,Beverage,Dealer15,6825,26-11-2025,Bangalore,1
BF2025111456,Beverage,Dealer25,2821,30-11-2025,Bangalore,2
BF2025111456,Beverage,Dealer29,894,30-11-2025,Delhi,3
BF2025111456,Beverage,Dealer11,4505,01-12-2025,Delhi,3
BF2025111456,Beverage,Dealer18,2591,02-12-2025,Hyderabad,3
BF2025111457,Beverage,Dealer19,2521,23-11-2025,Hyderabad,1
BF2025111457,Beverage,Dealer8,3447,25-11-2025,Ahmedabad,2
BF2025111457,Beverage,Dealer27,2676,27-11-2025,Pune,1
BF2025111457,Beverage,Dealer12,2283,30-11-2025,Mumbai,2
BF2025111457,Beverage,Dealer17,3181,05-12-2025,Ahmedabad,1
BF2025111457,Beverage,Dealer2,622,30-11-2025,Hyderabad,3
BF2025111458,Oil,Dealer26,989,26-11-2025,Kolkata,1
BF2025111458,Oil,Dealer30,3840,30-11-2025,Chennai,3
BF2025111458,Oil,Dealer27,2583,29-11-2025,Bangalore,2
BF2025111458,Oil,Dealer10,2666,04-12-2025,Bangalore,3
BF2025111458,Oil,Dealer5,1381,01-12-2025,Pune,2
BF2025111458,Oil,Dealer12,4249,06-12-2025,Pune,1
BF2025111459,Oil,Dealer19,798,03-12-2025,Hyderabad,2
BF2025111459,Oil,Dealer18,183,07-12-2025,Bangalore,3
BF2025111459,Oil,Dealer28,1079,10-12-2025,Kolkata,3
BF2025111459,Oil,Dealer17,666,07-12-2025,Mumbai,3
BF2025111459,Oil,Dealer5,1173,07-12-2025,Mumbai,2
BF2025111459,Oil,Dealer13,1168,09-12-2025,Bangalore,3
BF2025111459,Oil,Dealer10,723,09-12-2025,Ahmedabad,2
BF2025111460,Oil,Dealer28,1354,28-11-2025,Delhi,1
BF2025111460,Oil,Dealer12,2968,02-12-2025,Bangalore,2
BF2025111460,Oil,Dealer9,631,02-12-2025,Pune,1
BF2025111460,Oil,Dealer26,2962,06-12-2025,Delhi,3
BF2025111460,Oil,Dealer24,3913,06-12-2025,Delhi,1
BF2025111461,Oil,Dealer22,1963,20-11-2025,Bangalore,3
BF2025111461,Oil,Dealer29,822,19-11-2025,Bangalore,1
BF2025111461,Oil,Dealer26,2606,23-11-2025,Delhi,2
BF2025111461,Oil,Dealer4,375,25-11-2025,Hyderabad,2
BF2025111461,Oil,Dealer23,870,24-11-2025,Chennai,3
BF2025111461,Oil,Dealer16,388,29-11-2025,Mumbai,2
BF2025111462,Soap,Dealer19,3517,14-11-2025,Delhi,1
BF2025111462,Soap,Dealer9,1162,16-11-2025,Chennai,1
BF2025111462,Soap,Dealer30,2650,21-11-2025,Mumbai,2
BF2025111462,Soap,Dealer14,3398,20-11-2025,Bangalore,1
BF2025111462,Soap,Dealer24,2698,27-11-2025,Delhi,2
BF2025111462,Soap,Dealer29,1343,26-11-2025,Mumbai,3
BF2025111462,Soap,Dealer11,1731,03-12-2025,Chennai,2
BF2025111463,Soap,Dealer28,5410,08-11-2025,Kolkata,1
BF2025111463,Soap,Dealer5,967,09-11-2025,Ahmedabad,1
BF2025111463,Soap,Dealer30,3594,13-11-2025,Bangalore,2
BF2025111463,Soap,Dealer22,1250,17-11-2025,Pune,1
BF2025111463,Soap,Dealer9,5169,20-11-2025,Bangalore,1
BF2025111464,Soap,Dealer9,2502,25-11-2025,Mumbai,1
BF2025111464,Soap,Dealer24,2725,28-11-2025,Pune,3
BF2025111464,Soap,Dealer30,600,29-11-2025,Pune,1
BF2025111464,Soap,Dealer13,4106,28-11-2025,Delhi,1
BF2025111465,Soap,Dealer2,3476,20-11-2025,Ahmedabad,2
BF2025111465,Soap,Dealer16,1731,22-11-2025,Ahmedabad,2
BF2025111465,Soap,Dealer25,1823,25-11-2025,Bangalore,3
BF2025111465,Soap,Dealer21,4057,24-11-2025,Chennai,3
BF2025111465,Soap,Dealer10,4767,03-12-2025,Chennai,3
BF2025111466,Soap,Dealer23,4067,22-11-2025,Delhi,1
BF2025111466,Soap,Dealer9,1866,24-11-2025,Hyderabad,2
BF2025111466,Soap,Dealer7,2989,25-11-2025,Pune,2
BF2025111466,Soap,Dealer25,544,27-11-2025,Delhi,3
BF2025111466,Soap,Dealer8,1800,30-11-2025,Pune,1
BF2025111466,Soap,Dealer21,3937,02-12-2025,Ahmedabad,1
BF2025111467,Soap,Dealer3,2101,26-11-2025,Hyderabad,2
BF2025111467,Soap,Dealer9,3196,26-11-2025,Ahmedabad,1
BF2025111467,Soap,Dealer7,2335,29-11-2025,Hyderabad,3
BF2025111467,Soap,Dealer29,1291,02-12-2025,Ahmedabad,2
BF2025111467,Soap,Dealer21,2939,29-11-2025,Mumbai,1
BF2025111468,Soap,Dealer12,4934,03-12-2025,Hyderabad,2
BF2025111468,Soap,Dealer6,1689,04-12-2025,Ahmedabad,2
BF2025111468,Soap,Dealer1,4830,10-12-2025,Chennai,3
BF2025111468,Soap,Dealer18,1928,07-12-2025,Ahmedabad,3
BF2025111469,Soap,Dealer28,2520,27-11-2025,Ahmedabad,1
BF2025111469,Soap,Dealer27,2263,30-11-2025,Hyderabad,1
BF2025111469,Soap,Dealer8,700,04-12-2025,Pune,2
BF2025111469,Soap,Dealer4,217,07-12-2025,Delhi,2
BF2025111469,Soap,Dealer5,792,06-12-2025,Pune,2
BF2025111469,Soap,Dealer20,865,03-12-2025,Pune,2
BF2025111469,Soap,Dealer16,2274,09-12-2025,Delhi,1
BF2025111470,Beverage,Dealer1,3503,02-12-2025,Delhi,3
BF2025111470,Beverage,Dealer18,3792,02-12-2025,Hyderabad,2
BF2025111470,Beverage,Dealer21,487,08-12-2025,Kolkata,3
BF2025111470,Beverage,Dealer16,2348,05-12-2025,Delhi,3
BF2025111470,Beverage,Dealer3,3024,04-12-2025,Chennai,1
BF2025111471,Beverage,Dealer27,5788,13-11-2025,Ahmedabad,3
BF2025111471,Beverage,Dealer11,5702,13-11-2025,Ahmedabad,1
BF2025111471,Beverage,Dealer26,3292,19-11-2025,Pune,3
BF2025111471,Beverage,Dealer20,2964,15-11-2025,Delhi,2
BF2025111472,Beverage,Dealer1,1739,12-11-2025,Hyderabad,1
BF2025111472,Beverage,Dealer27,2564,15-11-2025,Delhi,3
BF2025111472,Beverage,Dealer30,2788,20-11-2025,Bangalore,3
BF2025111472,Beverage,Dealer18,2860,16-11-2025,Chennai,2
BF2025111472,Beverage,Dealer17,913,17-11-2025,Pune,2
BF2025111473,Beverage,Dealer17,1205,30-11-2025,Bangalore,3
BF2025111473,Beverage,Dealer21,1821,01-12-2025,Pune,2
BF2025111473,Beverage,Dealer18,756,04-12-2025,Ahmedabad,3
BF2025111473,Beverage,Dealer14,1591,03-12-2025,Chennai,3
BF2025111473,Beverage,Dealer16,788,06-12-2025,Kolkata,1
BF2025111473,Beverage,Dealer29,2309,13-12-2025,Bangalore,1
BF2025111473,Beverage,Dealer12,1369,17-12-2025,Kolkata,2
BF2025111474,Shampoo,Dealer15,1025,07-11-2025,Bangalore,3
BF2025111474,Shampoo,Dealer6,8927,09-11-2025,Hyderabad,2
BF2025111474,Shampoo,Dealer17,2821,08-11-2025,Bangalore,2
BF2025111474,Shampoo,Dealer14,6757,13-11-2025,Delhi,3
BF2025111474,Shampoo,Dealer11,385,09-11-2025,Ahmedabad,1
BF2025111475,Shampoo,Dealer9,1979,10-11-2025,Kolkata,1
BF2025111475,Shampoo,Dealer22,232,15-11-2025,Hyderabad,3
BF2025111475,Shampoo,Dealer7,1713,16-11-2025,Hyderabad,1
BF2025111475,Shampoo,Dealer10,2013,17-11-2025,Bangalore,2
BF2025111475,Shampoo,Dealer20,1561,24-11-2025,Mumbai,3
BF2025111475,Shampoo,Dealer28,1937,17-11-2025,Pune,3
BF2025111475,Shampoo,Dealer19,981,22-11-2025,Kolkata,1
BF2025111476,Shampoo,Dealer21,1032,12-11-2025,Chennai,2
BF2025111476,Shampoo,Dealer5,1075,14-11-2025,Kolkata,3
BF2025111476,Shampoo,Dealer14,740,18-11-2025,Bangalore,2
BF2025111476,Shampoo,Dealer10,1006,17-11-2025,Delhi,1
BF2025111476,Shampoo,Dealer3,521,21-11-2025,Chennai,3
BF2025111476,Shampoo,Dealer17,748,23-11-2025,Pune,3
BF2025111476,Shampoo,Dealer15,86,24-11-2025,Ahmedabad,2
BF2025111477,Shampoo,Dealer10,7523,26-11-2025,Kolkata,1
BF2025111477,Shampoo,Dealer2,4966,30-11-2025,Delhi,2
